Item Description,GTIN,Pack Type,Price,UOM,Category
APPLE CIDER               4 CT,10840501941047,4 CT,$41.00,CS,JUICES
APPLE CIDER GALLON        1 CT,00840501909002,1 CT,$13.44,EA,JUICES
APPLE FUJI                5 LB,00840501964384,5 LB,$8.96,EA,APPLES
APPLE FUJI               56 CT,10840501943027,56 CT,$56.70,CS,APPLES
APPLE FUJI               88 CT,10840501965746,88 CT,$45.70,CS,APPLES
APPLE FUJI              125 CT,10840501975349,125 CT,$35.95,CS,APPLES
APPLE FUJI              138 CT,10840501976704,138 CT,$46.70,CS,APPLES
APPLE FUJI (138 CT)  HALF CASE,00840501983620,HALF CASE,$25.33,EA,APPLES
APPLE FUJI (88 CT)   HALF CASE,00840501981336,HALF CASE,$25.33,EA,APPLES
APPLE FUJI PREMIUM      138 CT,,138 CT,,CS,APPLES
APPLE GALA                5 LB,00840501964452,5 LB,$10.24,EA,APPLES
APPLE GALA               88 CT,10840501949760,88 CT,$49.95,CS,APPLES
APPLE GALA              125 CT,10840501915611,125 CT,$45.95,CS,APPLES
APPLE GALA              138 CT,10840501967108,138 CT,$48.70,CS,APPLES
APPLE GALA (125 CT)  HALF CASE,,HALF CASE,,EA,APPLES
APPLE GALA (138 CT)  HALF CASE,,HALF CASE,,EA,APPLES
APPLE GALA (88 CT)   HALF CASE,00840501977612,HALF CASE,$28.45,EA,APPLES
APPLE GALA PREMIUM      138 CT,,138 CT,,CS,APPLES
APPLE GOLDEN              5 LB,00840501964520,5 LB,$11.14,EA,APPLES
APPLE GOLDEN             88 CT,10840501932830,88 CT,$59.20,CS,APPLES
APPLE GOLDEN            125 CT,,125 CT,,CS,APPLES
APPLE GOLDEN            138 CT,,138 CT,,CS,APPLES
APPLE GOLDEN (125 CT HALF CASE,,HALF CASE,,EA,APPLES
APPLE GOLDEN (138 CT HALF CASE,,HALF CASE,,EA,APPLES
APPLE GOLDEN (88 CT) HALF CASE,00840501971818,HALF CASE,$31.68,EA,APPLES
APPLE GOLDEN PREMIUM     88 CT,10840501986611,88 CT,$53.70,CS,APPLES
APPLE GOLDEN SLICED W/SKI 5 LB,10840501914638,5 LB,$28.50,CS,PROCESSED
APPLE GOLDEN WEDGES     4X5 LB,10840501943720,4X5 LB,$86.40,CS,PROCESSED
APPLE GRANNY SMITH        1 CT,00840501913962,1 CT,$4.96,EA,APPLES
APPLE GRANNY SMITH        5 LB,00840501996989,5 LB,$8.99,EA,APPLES
APPLE GRANNY SMITH        6 CT,00840501953616,6 CT,$8.44,EA,APPLES
APPLE GRANNY SMITH       12 CT,00840501948537,12 CT,$9.66,EA,APPLES
APPLE GRANNY SMITH       88 CT,10840501944956,88 CT,$41.31,CS,APPLES
APPLE GRANNY SMITH      125 CT,10840501948466,125 CT,$42.95,CS,APPLES
APPLE GRANNY SMITH      138 CT,10840501975714,138 CT,$43.31,CS,APPLES
APPLE GRANNY SMITH ( HALF CASE,00840501976486,HALF CASE,$33.30,EA,APPLES
APPLE GRANNY SMITH ( HALF CASE,,HALF CASE,,EA,APPLES
APPLE GRANNY SMITH ( HALF CASE,,HALF CASE,,EA,APPLES
APPLE GRANNY SMITH PREM 138 CT,,138 CT,,CS,APPLES
APPLE GREEN DICED PEELE 4X5 LB,10840501940743,4X5 LB,$97.40,CS,PROCESSED
APPLE GREEN PEELED        5 LB,00840501939238,5 LB,$25.04,EA,PROCESSED
APPLE GREEN PEELED & CO 4X5 LB,10840501939303,4X5 LB,$87.40,CS,PROCESSED
APPLE GREEN PEELED SLIC 4X5 LB,10840501930225,4X5 LB,$97.40,CS,PROCESSED
APPLE GREEN SLICED      50/2OZ,10840501923531,50/2OZ,$89.10,CS,PROCESSED
APPLE GREEN SLICED WITH 4X5 LB,10840501925757,4X5 LB,$61.20,CS,PROCESSED
APPLE GREEN SLICED WITH S 5 LB,00840501913016,5 LB,$18.49,EA,PROCESSED
APPLE GREEN WEDGES      4X5 LB,10840501950889,4X5 LB,$97.40,CS,PROCESSED
APPLE HONEYCRISP       72-88CT,10840501909221,72-88CT,$48.95,CS,APPLES
APPLE PINK LADY 88CT     88 CT,10840501933820,88 CT,$78.05,CS,APPLES
APPLE RED                 5 LB,00840501996811,5 LB,$8.49,EA,APPLES
APPLE RED                 6 CT,00840501953784,6 CT,$7.09,EA,APPLES
APPLE RED                12 CT,00840501942351,12 CT,$9.09,EA,APPLES
APPLE RED                88 CT,10840501935800,88 CT,$39.31,CS,APPLES
APPLE RED               138 CT,10840501936036,138 CT,$41.31,CS,APPLES
APPLE RED               163 CT,10840501909474,163 CT,$38.95,CS,APPLES
APPLE RED (125 CT)   HALF CASE,00840501981572,HALF CASE,$22.55,EA,APPLES
APPLE RED (138 CT)   HALF CASE,00840501973034,HALF CASE,$22.30,EA,APPLES
APPLE RED (88 CT)    HALF CASE,00840501972976,HALF CASE,$23.80,EA,APPLES
APPLE RED DEL FANCY FRESH,00074865168427,1/138CT,$39.06,CS,REGULAR
APPLE RED PEELED  SLICE 4X5 LB,10840501901379,4X5 LB,$95.15,CS,PROCESSED
APPLE RED PEELED  SLICED  5 LB,00840501947530,5 LB,$26.98,EA,PROCESSED
APPLE RED PEELED & DICE 4X5 LB,10840501988837,4X5 LB,$95.15,CS,PROCESSED
APPLE RED PREMIUM        88 CT,,88 CT,,CS,APPLES
APPLE RED PREMIUM       138 CT,10840501986543,138 CT,$33.95,CS,APPLES
APPLE RED SLICED       100/2OZ,10840501967351,100/2OZ,$70.40,CS,PROCESSED
APPLE RED SLICED WITH S 4X5 LB,10840501970535,4X5 LB,$76.20,CS,PROCESSED
APPLE RED SLICED WITH SKI 5 LB,00840501905103,5 LB,$22.24,EA,PROCESSED
APPLE RED WEDGES PEELED 4X5 LB,10840501950711,4X5 LB,$95.15,CS,PROCESSED
APPLE RINGS DRY           5 LB,10840501911897,5 LB,$45.20,CS,DRIED FRUIT
APRICOT                  24 LB,10840501960000,24 LB,$49.20,CS,APRICOTS
APRICOT DRY               5 LB,10840501925764,5 LB,$49.20,CS,DRIED FRUIT
ARRUGULA BABY B&W (3 HALF CASE,00840501983170,HALF CASE,$13.15,EA,HERBS
ARTICHOKES               12 CT,10840501967658,12 CT,$42.20,CS,ARTICHOKES
ARTICHOKES               18 CT,10840501952876,18 CT,$42.20,CS,ARTICHOKES
ARTICHOKES               24 CT,10840501964824,24 CT,$42.20,CS,ARTICHOKES
ARTICHOKES               48 CT,10840501914317,48 CT,$57.20,CS,ARTICHOKES
ARTICHOKES (24 CT)   HALF CASE,00840501981190,HALF CASE,$23.18,EA,ARTICHOKES
ARUGULA BABY B&W          3 LB,10840501972744,3 LB,$22.15,CS,HERBS
ASIAN BLEND             4X5 LB,10840501934117,4X5 LB,$73.40,CS,PROCESSED
ASPARAGUS EXTRA LARGE     1 CT,00840501900474,1 CT,$7.96,EA,ASPARAGUS
ASPARAGUS EXTRA LARGE    11 LB,10840501985164,11 LB,$43.08,CS,ASPARAGUS
ASPARAGUS JUMBO          11 LB,10840501961472,11 LB,$44.28,CS,ASPARAGUS
ASPARAGUS LARGE           1 CT,00840501910756,1 CT,$8.13,EA,ASPARAGUS
ASPARAGUS LARGE           1 LB,00840501938026,1 LB,$7.96,LB,ASPARAGUS
ASPARAGUS LARGE          11 LB,10840501965128,11 LB,$41.28,CS,ASPARAGUS
ASPARAGUS PENCIL         11 LB,10840501964756,11 LB,$41.45,CS,ASPARAGUS
ASPARAGUS STANDARD       11 LB,10840501938702,11 LB,$41.28,CS,ASPARAGUS
ASPARAGUS WHITE          11 LB,10840501966422,11 LB,$49.20,CS,ASPARAGUS
AVOCADO #2               48 CT,10840501958434,48 CT,$35.79,CS,AVOCADOS
AVOCADO #2 (48 CT)   HALF CASE,00840501979524,HALF CASE,$34.98,EA,AVOCADOS
AVOCADO HASS BRKNG #2 GUAC PAK,70000000000009,1/36-70C,$35.75,CS,NO2
AVOCADO PULP 4/4           4/4,10840501922862,4/4,$58.20,CS,AVOCADOS
AVOCADO PULP HAND SCOOPED,10889356050207,8/2 LB,$77.56,CS,PULP CHUNKY
BANANA                    5 LB,00840501913702,5 LB,$7.05,EA,BANANAS
BANANA                   40 LB,10840501935664,40 LB,$28.61,CS,BANANAS
BANANA (40 LB)       HALF CASE,00840501972808,HALF CASE,$15.28,EA,BANANAS
BANANA CHIPS DRY          5 LB,10840501917905,5 LB,$29.20,CS,DRIED FRUIT
BANANA LEAF               5 LB,00840501998341,5 LB,$12.48,EA,LEAVES
BANANA LEAF              20 LB,10840501944642,20 LB,$37.15,CS,LEAVES
BANANA LEAF (20 LB)  HALF CASE,00840501976318,HALF CASE,$20.65,EA,LEAVES
BANANA PLANTAIN          10 LB,00840501949138,10 LB,$13.65,EA,BANANAS
BANANA PLANTAIN          50 LB,10840501939006,50 LB,$51.20,CS,BANANAS
BANANA PLANTAIN (50  HALF CASE,00840501975014,HALF CASE,$27.68,EA,BANANAS
BASIL                     1 LB,10840501932229,1 LB,$15.70,CS,HERBS
BASIL                     4 OZ,00840501936664,4 OZ,$5.24,EA,HERBS
BASIL                  HALF LB,00840501974338,HALF LB,$9.43,LB,HERBS
BASIL THAI                1 LB,10840501941757,1 LB,$15.20,CS,HERBS
BAYLEAF DRY               1 LB,10840501932779,1 LB,$11.25,CS,HERBS
BAYLEAF FRESH             1 LB,10840501928987,1 LB,$21.80,CS,HERBS
BEAN BLACK FRESH READY TO EAT,00860000123709,6/4 LB,$44.86,CS,DRIED
BEAN GREEN CUT & CLEAN(1/ 5 LB,00840501951254,5 LB,$19.49,EA,PROCESSED
BEANS FRENCH HARICOT VERT 5 LB,10840501960550,5 LB,$25.20,CS,BEANS
BEANS GREEN              25 LB,10840501938870,25 LB,$38.65,CS,BEANS
BEANS GREEN (25 LB)  HALF CASE,00840501974888,HALF CASE,$21.35,EA,BEANS
BEANS GREEN CUT & CLEAN   5 LB,,5 LB,,CS,PROCESSED
BEANS GREEN CUT & CLEAN 2/5 LB,10840501980428,2/5 LB,$40.42,CS,PROCESSED
BEANS MAYACOBA           50 LB,10840501949142,50 LB,$76.20,EA,BEANS
BEANS PINTO PRE-WASHED D 50 LB,10840501921704,50 LB,$33.20,CS,BEANS
BEANS PINTO TC           50 LB,,50 LB,,CS,BEANS
BEANS PRE-WASH BLACK     50 LB,10840501921872,50 LB,$41.20,CS,BEANS
BEANS RED KIDNEY         50 LB,10840501955228,50 LB,$63.20,CS,BEANS
BEANS VANILLA             8 OZ,10840501913259,8 OZ,$119.20,LB,BEANS
BEET RED PLD & COOKED,10734730570997,10/1.1 LB,$37.35,CS,COOKED
BEETS BABY CANDY-STRIPE  24 CT,10840501991622,24 CT,$40.20,CS,BEETS
BEETS BABY GOLD          24 CT,10840501906015,24 CT,$40.20,CS,BEETS
BEETS BABY RED           24 CT,10840501981654,24 CT,$40.20,CS,BEETS
BEETS CANDY STRIPE LARGE 25 LB,10840501905957,25 LB,$44.20,CS,BEETS
BEETS GOLD  PEELED        5 LB,00840501958970,5 LB,$31.56,EA,PROCESSED
BEETS GOLD  PEELED      4X5 LB,10840501958809,4X5 LB,$113.50,CS,PROCESSED
BEETS GOLD DICED 1x1    4X5 LB,10840501990403,4X5 LB,$113.50,CS,PROCESSED
BEETS GOLD LARGE          5 LB,00840501955924,5 LB,$10.65,EA,BEETS
BEETS GOLD LARGE         25 LB,10840501930546,25 LB,$36.20,CS,BEETS
BEETS GOLD LARGE (25 HALF CASE,00840501970828,HALF CASE,$20.18,EA,BEETS
BEETS RED  PEELED         5 LB,00840501906704,5 LB,$20.75,EA,PROCESSED
BEETS RED  PEELED       4X5 LB,10840501941665,4X5 LB,$70.25,CS,PROCESSED
BEETS RED BUNCHED        12 CT,10840501959899,12 CT,$39.20,CS,BEETS
BEETS RED DICED           5 LB,10840501969713,5 LB,$26.20,EA,PROCESSED
BEETS RED DICED 1         5 LB,00840501979616,5 LB,$21.60,EA,PROCESSED
BEETS RED DICED 1       4X5 LB,10840501979927,4X5 LB,$73.65,CS,PROCESSED
BEETS RED DICED 1/2     4X5 LB,10840501991011,4X5 LB,$73.45,CS,PROCESSED
BEETS RED LARGE           5 LB,00840501903284,5 LB,$7.95,EA,BEETS
BEETS RED LARGE          25 LB,10840501937262,25 LB,$19.65,CS,BEETS
BEETS RED LARGE (25  HALF CASE,00840501973898,HALF CASE,$13.43,EA,BEETS
BEETS RED SLICED        4X5 LB,10840501952487,4X5 LB,$70.25,CS,PROCESSED
BEETS RED STICK           5 LB,10840501970771,5 LB,$27.35,EA,PROCESSED
BLACKBERRY                1 CT,00840501908944,1 CT,$7.27,EA,BERRIES
BLACKBERRY                3 CT,00840501919438,3 CT,$11.49,EA,BERRIES
BLACKBERRY               12 CT,10840501945878,12 CT,$33.95,CS,BERRIES
BLACKBERRY (12 CT)   HALF CASE,00840501976622,HALF CASE,$22.14,EA,BERRIES
BLACKBERRY DRISCOLL       1 CT,00840501918462,1 CT,$6.78,EA,BERRIES
BLACKBERRY DRISCOLL       3 CT,00840501970088,3 CT,$11.74,EA,BERRIES
BLACKBERRY DRISCOLL      12 CT,10840501925139,12 CT,$34.20,CS,BERRIES
BLACKBERRY DRISCOLL  HALF CASE,00840501986690,HALF CASE,$19.18,EA,BERRIES
BLUEBERRY                 3 CT,00840501919360,3 CT,$14.24,EA,BERRIES
BLUEBERRY                12 CT,10840501940682,12 CT,$31.04,CS,BERRIES
BLUEBERRY (12 CT)    HALF CASE,00840501975632,HALF CASE,$16.64,EA,BERRIES
BLUEBERRY DRISCOLL        1 CT,00840501918608,1 CT,$8.86,EA,BERRIES
BLUEBERRY DRISCOLL        3 CT,00840501970156,3 CT,$17.99,EA,BERRIES
BLUEBERRY DRISCOLL       12 CT,10840501925207,12 CT,$59.20,CS,BERRIES
BLUEBERRY DRISCOLL ( HALF CASE,00840501986768,HALF CASE,$31.68,EA,BERRIES
BLUEBERRY DRY             5 LB,10840501974038,5 LB,$69.20,CS,DRIED FRUIT
BONIATO                  35 LB,10840501974106,35 LB,$49.20,CS,YAMS
BROCCOLI 14CT            14 CT,10840501969188,14 CT,$29.34,CS,BROCCOLI
BROCCOLI CHINESE         30 LB,10840501994692,30 LB,$84.20,CS,BROCCOLI
BROCCOLI CROWNS           5 LB,00840501964698,5 LB,$9.83,EA,BROCCOLI
BROCCOLI CROWNS          20 LB,10840501933448,20 LB,$32.15,CS,BROCCOLI
BROCCOLI CROWNS          20 LB,10840501933516,20 LB,$26.55,CS,BROCCOLI
BROCCOLI CROWNS (20  HALF CASE,00840501972112,HALF CASE,$18.10,EA,BROCCOLI
BROCCOLI CROWNS ICELESS     CS,10840501942105,CS,$28.31,CS,BROCCOLI
BROCCOLI FLORETS          3 LB,00840501947233,3 LB,$10.51,EA,PROCESSED
BROCCOLI FLORETS        4/3 LB,10840501934292,4/3 LB,$28.81,CS,PROCESSED
BROCCOLI SLAW             4/5#,10840501992483,4/5#,$38.70,CS,PROCESSED
BROCCOLINI               18 CT,10840501937330,18 CT,$40.03,CS,BROCCOLI
BRUSSEL SPROUTS           5 LB,00840501927808,5 LB,$12.23,EA,BRUSSELS
BRUSSEL SPROUTS          25 LB,10840501967726,25 LB,$39.44,CS,BRUSSELS
BRUSSEL SPROUTS (25  HALF CASE,00840501982258,HALF CASE,$24.13,EA,BRUSSELS
BRUSSEL SPROUTS CLEAN & 4X5 LB,10840501977633,4X5 LB,$53.40,CS,PROCESSED
BRUSSEL SPROUTS CLEAN & H 5 LB,00840501977872,5 LB,$16.54,EA,PROCESSED
BRUSSEL SPROUTS SHAVED  4X5 LB,10840501913198,4X5 LB,$58.15,CS,PROCESSED
CABBAGE BOK CHOY          5 LB,00840501949510,5 LB,$8.78,EA,CABBAGE
CABBAGE BOK CHOY         50 LB,10840501933134,50 LB,$49.20,CS,CABBAGE
CABBAGE BOK CHOY (50 HALF CASE,00840501971986,HALF CASE,$26.68,EA,CABBAGE
CABBAGE BOK CHOY BAB HALF CASE,00840501981640,HALF CASE,$24.18,EA,CABBAGE
CABBAGE BOK CHOY BABY    30 LB,10840501966668,30 LB,$44.20,CS,CABBAGE
CABBAGE FINELY SHRED RE 4X5 LB,10840501906336,4X5 LB,$34.30,CS,PROCESSED
CABBAGE FINELY SHRED RED/ 5 LB,10840501906404,5 LB,$15.75,CS,PROCESSED
CABBAGE GREEN             3 CT,00840501949374,3 CT,$9.61,EA,CABBAGE
CABBAGE GREEN             5 LB,00840501997047,5 LB,$6.43,EA,CABBAGE
CABBAGE GREEN            50 LB,10840501922480,50 LB,$25.70,CS,CABBAGE
CABBAGE GREEN (50 LB HALF CASE,00840501967330,HALF CASE,$14.93,EA,CABBAGE
CABBAGE GREEN CHOPPED     5 LB,10840501906572,5 LB,$14.90,CS,PROCESSED
CABBAGE GREEN CHOPPED   4X5 LB,10840501927119,4X5 LB,$30.30,CS,PROCESSED
CABBAGE GREEN CHOPPED 2 4X5 LB,10840501945625,4X5 LB,$30.25,CS,PROCESSED
CABBAGE GREEN CHOPPED 2X2 5 LB,00840501995210,5 LB,$10.75,EA,PROCESSED
CABBAGE GREEN CUT 1X1   4X5 LB,10840501960871,4X5 LB,$30.30,CS,PROCESSED
CABBAGE GREEN DICED 1/2   5 LB,10840501900464,5 LB,$14.50,CS,PROCESSED
CABBAGE GREEN DICED 3/8   5 LB,10840501900228,5 LB,$14.50,CS,PROCESSED
CABBAGE GREEN DICED 4X5L 20 LB,10840501900396,20 LB,$26.15,CS,PROCESSED
CABBAGE GREEN SACK       50 LB,10840501921940,50 LB,$21.20,CS,CABBAGE
CABBAGE GREEN SACK ( HALF CASE,00840501966968,HALF CASE,$12.68,EA,CABBAGE
CABBAGE GREEN SHREDDED    5 LB,00840501954859,5 LB,$9.34,EA,PROCESSED
CABBAGE GREEN SHREDDED  4X5 LB,10840501912955,4X5 LB,$23.17,CS,PROCESSED
CABBAGE NAPA              5 LB,00840501990499,5 LB,$8.58,EA,CABBAGE
CABBAGE NAPA             50 LB,10840501965296,50 LB,$47.20,CS,CABBAGE
CABBAGE NAPA (50 LB) HALF CASE,00840501981268,HALF CASE,$25.68,EA,CABBAGE
CABBAGE NAPA SHREDDED     5 LB,00840501992547,5 LB,$19.66,EA,PROCESSED
CABBAGE NAPA SHREDDED 1 4X5 LB,10840501989506,4X5 LB,$65.90,CS,PROCESSED
CABBAGE RED               3 CT,00840501997115,3 CT,$7.32,EA,CABBAGE
CABBAGE RED               5 LB,00840501933984,5 LB,$8.33,EA,CABBAGE
CABBAGE RED              45 LB,10840501922008,45 LB,$40.70,CS,CABBAGE
CABBAGE RED (45 LB)  HALF CASE,00840501967026,HALF CASE,$22.43,EA,CABBAGE
CABBAGE RED CUT 2X2       5 LB,10840501906640,5 LB,$18.65,CS,PROCESSED
CABBAGE RED SHREDDED      5 LB,00840501914174,5 LB,$9.99,EA,PROCESSED
CABBAGE RED SHREDDED    4X5 LB,10840501979842,4X5 LB,$27.20,CS,PROCESSED
CANTALOPE HALVES        4X5 LB,10840501929335,4X5 LB,$59.40,CS,PROCESSED
CANTALOUPE                3 CT,00840501997429,3 CT,$11.53,EA,MELONS
CANTALOUPE                CASE,10840501934674,CASE,$31.95,CS,MELONS
CANTALOUPE (9-15 CT) HALF CASE,00840501972426,HALF CASE,$15.15,EA,MELONS
CANTALOUPE CHUNKS         5 LB,00840501973737,5 LB,$19.79,EA,PROCESSED
CANTALOUPE CHUNKS       4X5 LB,10840501927423,4X5 LB,$66.40,CS,PROCESSED
CANTALOUPE DICED 1/2    4X5 LB,10840501973741,4X5 LB,$69.40,CS,PROCESSED
CANTALOUPE DICED 1X1    4X5 LB,10840501995071,4X5 LB,$66.30,CS,PROCESSED
CANTALOUPE DICED 3/4    4X5 LB,10840501958441,4X5 LB,$66.40,CS,PROCESSED
CAPED GOOSEBERRY            CS,10840501932991,CS,$64.20,CS,BERRIES
CARNATIONS RED MINI (25-30) BU,10840501910746,BU,$26.45,EA,FLOWERS
CARROT BABY 30/1#         30LB,10840501902208,30LB,$34.95,CS,CARROTS
CARROT BABY BULK          5 LB,00840501964766,5 LB,$9.55,EA,CARROTS
CARROT BABY BULK         25 LB,10840501922091,25 LB,$30.70,CS,CARROTS
CARROT BABY BULK (25 HALF CASE,00840501986522,HALF CASE,$17.43,EA,CARROTS
CARROT BABY BUNCH (FRENC 24 CT,10840501942587,24 CT,$44.20,CS,CARROTS
CARROT BABY PEELED TRICOL 5 LB,10840501991868,5 LB,$23.05,CS,CARROTS
CARROT BABY PEELED W/ TOP 5 LB,10840501965678,5 LB,$22.05,CS,CARROTS
CARROT BABY ROUND (THUMB 24 CT,10840501904417,24 CT,$39.20,CS,CARROTS
CARROT BABY SLIM          5 LB,00840501900146,5 LB,$10.74,EA,CARROTS
CARROT BABY SLIM        4/5 LB,10840501956836,4/5 LB,$29.60,CS,CARROTS
CARROT BIAS CUT         4X5 LB,10840501953477,4X5 LB,$61.40,CS,PROCESSED
CARROT CELLO             48 LB,,48 LB,,CS,CARROTS
CARROT CELLO (48 LB) HALF CASE,,HALF CASE,,EA,CARROTS
CARROT COIN CUT           5 LB,00840501907312,5 LB,$15.05,EA,PROCESSED
CARROT COIN CUT         4X5 LB,10840501968198,4X5 LB,$47.53,CS,PROCESSED
CARROT COIN CUT 1/2       5 LB,00840501905967,5 LB,$14.79,EA,PROCESSED
CARROT COIN CUT 1/2     4X5 LB,10840501990267,4X5 LB,$46.40,CS,PROCESSED
CARROT DICED 1            5 LB,00840501979548,5 LB,$15.79,EA,PROCESSED
CARROT DICED 1          4X5 LB,10840501942419,4X5 LB,$50.40,CS,PROCESSED
CARROT DICED 1 1/2      4X5 LB,10840501976957,4X5 LB,$50.40,CS,PROCESSED
CARROT DICED 1/2          5 LB,00840501991946,5 LB,$15.79,EA,PROCESSED
CARROT DICED 1/2        4X5 LB,10840501991875,4X5 LB,$50.40,CS,PROCESSED
CARROT DICED 2 X2       4X5 LB,10840501959127,4X5 LB,$50.40,CS,PROCESSED
CARROT DICED 3/4          5 LB,00840501996750,5 LB,$16.35,EA,PROCESSED
CARROT DICED 3/4        4X5 LB,10840501996689,4X5 LB,$52.65,CS,PROCESSED
CARROT DICED 3/8          5 LB,00840501914488,5 LB,$9.83,EA,PROCESSED
CARROT DICED 3/8        4X5 LB,10840501918513,4X5 LB,$26.99,CS,PROCESSED
CARROT JULIENNE           5 LB,00840501902508,5 LB,$14.79,EA,PROCESSED
CARROT JULIENNE         4X5 LB,10840501954474,4X5 LB,$46.40,CS,PROCESSED
CARROT JUMBO              5 LB,00840501992615,5 LB,$6.93,EA,CARROTS
CARROT JUMBO             25 LB,00840501901754,25 LB,$17.43,CS,CARROTS
CARROT JUMBO             50 LB,10840501922244,50 LB,$39.01,CS,CARROTS
CARROT JUMBO             50 LB,10840501963698,50 LB,$32.05,CS,CARROTS
CARROT JUMBO  (50 LB HALF CASE,00840501980964,HALF CASE,$18.05,EA,CARROTS
CARROT JUMBO (50 LB) HALF CASE,00840501967194,HALF CASE,$24.45,EA,CARROTS
CARROT MATCH STICKS     4X5 LB,10840501920561,4X5 LB,$41.15,CS,PROCESSED
CARROT MEDIUM TABLE      25 LB,10840501974892,25 LB,$27.20,CS,CARROTS
CARROT MEDIUM TABLE      50 LB,10840501945489,50 LB,$45.20,CS,CARROTS
CARROT MIXED COLOR       25 LB,10840501971839,25 LB,$35.20,CS,CARROTS
CARROT PEELED             5 LB,00840501921936,5 LB,$14.54,EA,PROCESSED
CARROT PEELED           4X5 LB,10840501918681,4X5 LB,$45.40,CS,PROCESSED
CARROT SHREDDED MED 1.5 4X5 LB,10840501963766,4X5 LB,$27.17,CS,PROCESSED
CARROT SHREDDED MED 1.5-2 5 LB,00840501954231,5 LB,$9.58,EA,PROCESSED
CARROT STICKS             5 LB,00840501978923,5 LB,$14.26,EA,PROCESSED
CARROT STICKS           4X5 LB,10840501954306,4X5 LB,$35.17,CS,PROCESSED
CAULIFLOWER               1 CT,00840501906032,1 CT,$6.36,EA,CAULIFLOWER
CAULIFLOWER               3 CT,00840501948698,3 CT,$10.49,EA,CAULIFLOWER
CAULIFLOWER               9 CT,10840501974410,9 CT,$35.20,CS,CAULIFLOWER
CAULIFLOWER              12 CT,10840501933998,12 CT,$34.69,CS,CAULIFLOWER
CAULIFLOWER              16 CT,10840501911279,16 CT,$29.20,CS,CAULIFLOWER
CAULIFLOWER (12 CT)  HALF CASE,00840501972280,HALF CASE,$16.50,EA,CAULIFLOWER
CAULIFLOWER (16 CT)  HALF CASE,00840501986072,HALF CASE,$16.68,EA,CAULIFLOWER
CAULIFLOWER FLORETS       5 LB,00840501910596,5 LB,$16.55,EA,PROCESSED
CAULIFLOWER FLORETS     4X5 LB,10840501916915,4X5 LB,$53.45,CS,PROCESSED
CAULIFLOWER PURPLE       12 CT,10840501944017,12 CT,$46.20,CS,CAULIFLOWER
CAULIFLOWER TRICOLOR      6 CT,10840501951947,6 CT,$55.20,CS,CAULIFLOWER
CELERY                    3 CT,00840501997283,3 CT,$7.06,EA,CELERY
CELERY                    6 CT,00840501992783,6 CT,$9.82,EA,CELERY
CELERY                   12 CT,00840501943419,12 CT,$14.50,EA,CELERY
CELERY                   24 CT,10840501934742,24 CT,$43.25,CS,CELERY
CELERY                   30 CT,10840501937569,30 CT,$43.25,CS,CELERY
CELERY                   36 CT,10840501922558,36 CT,$35.23,CS,CELERY
CELERY (30 CT)       HALF CASE,00840501986836,HALF CASE,$18.10,EA,CELERY
CELERY (36 CT)       HALF CASE,00840501967408,HALF CASE,$18.10,EA,CELERY
CELERY DICED 1            5 LB,00840501934592,5 LB,$15.04,EA,PROCESSED
CELERY DICED 1          4X5 LB,10840501934667,4X5 LB,$47.40,CS,PROCESSED
CELERY DICED 1/2          5 LB,00840501930778,5 LB,$14.79,EA,PROCESSED
CELERY DICED 1/2        4X5 LB,10840501998102,4X5 LB,$46.40,CS,PROCESSED
CELERY DICED 1/4          5 LB,00840501979463,5 LB,$15.04,EA,PROCESSED
CELERY DICED 1/4        4X5 LB,10840501918759,4X5 LB,$47.40,CS,PROCESSED
CELERY DICED 3/8        4X5 LB,10840501908798,4X5 LB,$47.40,CS,PROCESSED
CELERY JULIENNE           5 LB,00840501930914,5 LB,$17.04,EA,PROCESSED
CELERY JULIENNE         4X5 LB,10840501930843,4X5 LB,$55.40,CS,PROCESSED
CELERY ROOT              25 LB,10840501978616,25 LB,$44.20,CS,CELERY
CELERY ROOT (25 LB)  HALF CASE,00840501983934,HALF CASE,$24.18,EA,CELERY
CELERY SLICED 1/4         5 LB,00840501931072,5 LB,$17.04,EA,PROCESSED
CELERY SLICED 1/4       4X5 LB,10840501999710,4X5 LB,$55.40,CS,PROCESSED
CELERY STICKS             5 LB,00840501931140,5 LB,$17.19,EA,PROCESSED
CELERY STICKS           4X5 LB,10840501980664,4X5 LB,$55.52,CS,PROCESSED
CELERY STICKS 2X4         5 LB,10840501979538,5 LB,$25.55,EA,PROCESSED
CHEESE FETA AND OLIVES MARINTD,10093936531363,4/3.1 LB,$116.54,CS,VEG-MISC
CHERRY DRY                5 LB,10840501927980,5 LB,$52.20,CS,DRIED FRUIT
CHERVIL                   1 LB,10840501937897,1 LB,$29.05,CS,HERBS
CHERVIL                   4 OZ,00840501949770,4 OZ,$10.68,EA,HERBS
CHERVIL                HALF LB,00840501980582,HALF LB,$17.05,EA,HERBS
CHILE ANCHO               1 LB,00840501930624,1 LB,$10.05,LB,CHILES
CHILE ANCHO               5 LB,00840501948834,5 LB,$33.05,EA,CHILES
CHILE ANCHO              20 LB,10840501905650,20 LB,$66.20,CS,CHILES
CHILE ANCHO              25 LB,10840501939624,25 LB,$148.20,CS,CHILES
CHILE ARBOL FRESH        20 LB,10840501922473,20 LB,$79.20,CS,CHILES
