Item Description,GTIN,Pack Type,Price,UOM,Category
BYD GR 100% BRAZIL 50/2.5OZ,10025869147441,50/2.5 OZ,$103.52,CS,BOYD'S
BYD GR 100% COLO 40/3OZ,10025869148417,40/3 OZ,$94.28,CS,BOYD'S
BYD GR 100% COLO 50/2.5OZ,10025869148400,50/2.5 OZ,$98.20,CS,BOYD'S
BYD GR 100% DT COLO 32/9OZ,10025869147267,32/9 OZ,$198.18,CS,BOYD'S
BYD GR 100% DT COLO 40/3OZ,10025869147342,40/3 OZ,$94.80,CS,BOYD'S
BYD GR 100% DT COLO 50/2.5OZ,10025869147434,50/2.5 OZ,$98.75,CS,BOYD'S
BYD GR 100% SUMATRA 40/3OZ,10025869147366,40/3 OZ,$206.07,CS,BOYD'S
BYD GR BUTTER PECAN 46/2.5OZ,10025869147540,46/2.5 OZ,$84.38,CS,BOYD'S
BYD GR CAFÃ‰ DE OLLA 46/2.5OZ,10025869147465,46/2.5 OZ,$87.04,CS,BOYD'S
BYD GR CARAMEL 46/2.5OZ,10025869147519,46/2.5 OZ,$87.76,CS,BOYD'S
BYD GR DCF STEADY HND 32/9OZ,10025869147250,32/9 OZ,$186.84,CS,BOYD'S
BYD GR DCF STEADY HND 40/3OZ,10025869147335,40/3 OZ,$88.65,CS,BOYD'S
BYD GR DCF STEADY HND50/2.5OZ,10025869147427,50/2.5 OZ,$98.28,CS,BOYD'S
BYD GR FRENCH NO.6 32/9OZ,10025869147243,32/9 OZ,$232.38,CS,BOYD'S
BYD GR FRENCH NO.6 40/3OZ,10025869147328,40/3 OZ,$97.20,CS,BOYD'S
BYD GR FRENCH NO.6 50/2.5OZ,10025869147410,50/2.5 OZ,$101.25,CS,BOYD'S
BYD GR FRENCH VAN 46/2.5OZ,10025869147472,46/2.5 OZ,$87.04,CS,BOYD'S
BYD GR GOOD MORNING 32/9OZ,10025869147212,32/9 OZ,$194.04,CS,BOYD'S
BYD GR GOOD MORNING 40/3OZ,10025869147298,40/3 OZ,$81.23,CS,BOYD'S
BYD GR GOOD MORNING 50/2.5OZ,10025869147380,50/2.5 OZ,$84.61,CS,BOYD'S
BYD GR HAZELNUT 46/2.5OZ,10025869147489,46/2.5 OZ,$87.76,CS,BOYD'S
BYD GR HGHLNDR GROGG 46/2.5OZ,10025869147502,46/2.5 OZ,$73.31,CS,BOYD'S
BYD GR HI REV 30/4OZ,10025869147373,30/3 OZ,$81.45,CS,BOYD'S
BYD GR ISLAND HZLNUT 46/2.5OZ,10025869147496,46/2.5 OZ,$87.76,CS,BOYD'S
BYD GR ORIGINAL ROAST 32/9OZ,10025869147229,32/9 OZ,$199.26,CS,BOYD'S
BYD GR ORIGINAL ROAST 40/3OZ,10025869147304,40/3 OZ,$85.73,CS,BOYD'S
BYD GR ORIGINAL RST 50/2.5OZ,10025869147397,50/2.5 OZ,$88.20,CS,BOYD'S
BYD GR PUMPKIN SPICE 46/2.5OZ,10025869147960,46/2.5 OZ,$159.98,CS,BOYD'S
BYD GR RED WAGON 40/3OZ,10025869147311,40/3 OZ,$171.82,CS,BOYD'S
BYD GR RED WAGON 50/2.5OZ,10025869147403,50/2.5 OZ,$108.20,CS,BOYD'S
BYD HAZELNUT 6/2LB,10025869147205,1/2 LB,$24.24,EA,BOYD'S
BYD ORIG RST 10G SC 6/12CT,10840825033657,1/12 CT,$6.22,EA,BOYD'S
BYD ORIGINAL ROAST 4/5LB,10025869147113,1/5 LB,$56.35,EA,BOYD'S
BYD RED WAGON 4/5LB,10025869147120,1/5 LB,$65.85,EA,BOYD'S
BYD STDY HND DCF 1CUP IR 300CT,10840825033473,1/70 CT,$138.22,CS,BOYD'S
BYD STDY HND ESP DCF S45 100CT,10840825033503,1/100 CT,$53.12,CS,BOYD'S
Cabinet Pop A Lot Staging,,1/1 ct,$976.04/$976.04,CS/EA,MISC FOOD
Cable Usb Type C 6Ft,20707062706416,24/1 ea,$234.03,CS,Independent Items
CAINS SUGAR SUB PACKS 1/2000CT,10840825012232,1/2000 CT,$23.10,CS,TABLE SERVICE
Cake Bar Carrot FOA,00072250910095,6/8/3.5 oz,$45.02/$7.50,CS/BX,Pastry
Cake Be My Valentine Vanilla,00024300890284,9/6/2.8 oz,$40.40,CS,Snack Pastry
Cake Butter Ooey Gooey Caramel,00797884362200,6/10/2 oz,$62.82/$10.47,CS/BX,Pastry
Cake Butter Ooey Gooey Lemon,00797884361203,6/10/2 oz,$85.07/$14.18,CS/BX,Pastry
Cake Butter Ooey Gooey Orig,00797884305207,6/10/2 oz,$87.98/$14.66,CS/BX,Pastry
Cake Carrot Square,20076064020463,6/6/3.6 oz,$54.45,CS,Pastry
Cake Christmas Tree,00024300890789,9/6/3 oz,$51.21,CS,Snack Pastry
Cake Cinnamon Crumb Mini Loaf,10013087201700,2/12/4 oz,$33.45/$16.73,CS/BX,Pastry
Cake Coffee 2ct FOA,30888109302369,6/8/2.89 oz,$38.34/$6.39,CS/BX,Pastry
Cake Golden Cream Fill 2ct FOA,30888109302260,6/6/2.55 oz,$28.75/$4.79,CS/BX,Pastry
Cake Lemon Loaf Slcd,10823056500075,4/13/4 oz,$66.15,CS,Pastry
Cake Lemon Mini Loaf,10013087201687,2/12/4 oz,$32.74/$16.37,CS/BX,Pastry
Cake Pecan Twirls 3ct FOA,00072250910927,4/12/3 oz,$45.02/$11.26,CS/BX,Pastry
Cake Pound Chocolate Iced IW,00797884213205,3/10/4 oz,$45.77,CS,Pastry
Cake Pound Lemon Iced IW,00797884212208,3/10/4 oz,,CS,Pastry
Cake Tree Chrstms Vnlla FOA,00024300895784,9/6/3.0 oz,$53.80,CS,Pastry
Cake Triple Chocolate 2pk FOA,20072250013745,6/6/3.5 oz,$50.81/$8.47,CS/BX,Pastry
Cake Zebra,00024300891953,9/6/3 oz,$44.90/$4.99,CS/BX,Pastry
Cake Zebra Vend MicroMrkt,00024300892950,54/3.1 oz,$42.74,CS,Snack Pastry
Cakes Banana Creme FOA 2ct,30072250013773,6/6/3.5 oz,$50.81/$8.47,CS/BX,Pastry
Cakes Confetti FOA 2ct,20072250012212,6/6/3.5 oz,$50.81/$8.47,CS/BX,Pastry
CALZONE PEPPERONI K885,00745378885001,100 / 1 OZ,$136.92,CS,PREPARED FOODS
Calzone Pepperoni Pizza,10817058011677,12/7 oz,$25.64,CS,Meals
CANDIED APPLE PORK BELLY,,200 / 0.80 OZ,$312.17,CS,PREPARED FOODS
CANDY - Mike & Ike,943926,12/5oz BOX,$11.29/$1.13,Case/Each,
CANDY - Skittles,943927,12/3.5oz BOX,$16.05/$1.34,Case/Each,
CANDY - Sour Patch Kids,943928,12/3.5oz BOX,$10.74/$0.90,Case/Each,
Candy Airhead Bites,00073390678937,1/1000 ct,$62.30,CS,Candy
Candy Airhead Sour Mini,10073390614635,5/5 lb,$72.43/$14.49,CS/BX,Candy
Candy Atomic Fireball Tub,00041420052903,6/64.8 oz,,CS/BX,Count Goods
CANDY BAR CHOC MILK,20034000240009,1/36CT,$48.02,EA,CANDY BARS
CANDY BAR COOKIES N CREME,20034000239003,12/36 CT,$458.00,CS,CANDY BARS
CANDY BAR KIT KAT 1.5 OZ,20034000246001,12/36 CT,$576.20/$48.02,CS/EA,CANDY BARS
Candy Bar Mini Assorted,10073390612747,5/5 lb,$72.43/$14.49,CS/BX,Candy
CANDY BAR SNICKER 1.86 OZ,10040000424311,8/48CT,$481.53/$60.19,CS/EA,CANDY BARS
CANDY BAR SNICKERS,10040000015021,12/4.4OZ,$31.87,CS,CANDY BARS
CANDY BAR TWIX CARAMEL 1.79 OZ,10040000353918,10/36CT,$419.84/$41.98,CS/EA,CANDY BARS
Candy Caramels Chocolate,20034000457988,12/18/1.7 oz,$282.41,CS,Singles-Chocolate
Candy Choc Bits Twix Bite Sz,00040000641247,5/8 oz,$28.71,CS,Bag Candy
Candy Choc Hazelnut Dunes,10860011168802,4/12/1.12 oz,$54.03,CS,Singles-Chocolate
Candy Crawlers Electric,00041420080494,9/6.3 oz,$18.52,CS,Bag Candy
Candy Dark Chocolate Coconut,00850034219998,24/.53 oz,$19.10,CS,Singles-Chocolate
Candy Drk Choc Dunes,10860011168819,4/12/1.12 oz,$54.03,CS,Singles-Chocolate
Candy Fruit Chews Mamba,00072799055653,6/24/2.80 oz,$152.26/$25.38,CS/BX,Singles-Non-Chocolat
Candy Gummy Peg Bag,10010700702620,12/7 oz,$29.06,CS,Bag Candy
Candy Gummy Sour Peg Bag,10010700557107,12/6.5 oz,$29.06,CS,Bag Candy
Candy Gummy Star Mix,00042238725348,12/5 oz,$15.56,CS,Bag Candy
Candy LIK M AID Fun Dip,00079200194635,12/48/.43 oz,$109.83/$9.15,CS/BX,Concessions
CANDY M&M PEANUT BX,10040000497537,12/3.1 OZ,$15.26,CS,MISC.
CANDY M&M PEANUT PEG PK,10040000017322,12/5.3 OZ,$29.64,CS,HARD/SOFT
CANDY M&M PLAIN 1.69 OZ,00040000499909,9/36 CT,$406.29/$45.14,CS/EA,MISC.
CANDY M&M PLAIN BOX,10040000497513,12/3.1 OZ,$16.42,CS,MISC.
CANDY M&M PLAIN BULK,00040000182313,1/25 LB,$106.55,CS,MISC.
Candy Mega Roulette,00042238371033,8/24/1.59 oz,,CS/BX,Singles-Non-Chocolat
Candy Milk Choc Hazelnut,10850067385094,4/12/1.62 oz,$60.58,CS,Singles-Chocolate
CANDY MINT BUTTER WHT THANK U,00041412005009,1000/1EA,$39.22,CS,MINTS
CANDY MINT STARLIGHT POUCH PPM,00074865731546,1/30 LB,$99.07,CS,MINTS
Candy Peanut Bttr Drk Choc Cup,00850034219035,24/.53 oz,$19.10,CS,Box Candy
Candy Reese s Pieces,10034000116437,12/4.8 oz,$31.11,CS,Bag Candy
Candy Rope,00041420084829,12/5 oz,$26.47,CS,Miscellaneous
Candy Sour Assrtd 5pk Singles,10073390614581,8/18/18 ct,,CS/BX,Singles-Non-Chocolat
Candy Sour Brite Eggs Peg Bag,10020709012088,12/1/4 oz,$18.29,CS,Bag Candy
CANDY SOUR PATCH KID SFT&CHEWY,00070462062496,12/3.5OZ,$10.81,CS,HARD/SOFT
CANDY STARBRST FRUIT CHW 2.07Z,10040000011511,10/36 CT,$451.44/$45.14,CS/EA,MISC.
Candy Super Sour Gushers,10016000223759,6/18/1.9 oz,$122.18,CS,Singles-Non-Chocolat
Candy Tajin Watermelon Ring,00087076896102,12/2.25 oz,$13.65,CS,Bag Candy
CAPER SPANISH NONPAREIL,10041224700182,6/32 OZ,$65.44,CS,CAPERS
CAPP TOPPG FROTHY(d) 16OZ/12CS,10840825028646,1/1 LB,$4.87,EA,TABLE SERVICE
CapriSun Drink Fruit Punch,10087684002046,4/10/6 oz,$23.05,CS,Miscellaneous
Caramel Creamy Filled,00072799490195,12/5.5 oz,$26.74,CS,Singles-Non-Chocolat
Caramel Original Sugar Free,00072799831417,12/2.75 oz,$26.74,CS,Bag Candy
Caramel Sweet N Salty TravelPk,10077034086529,12/5.5oz,$38.37,CS,Nuts
Caramello KS,20034000052404,8/18/2.7 oz,$329.07/$41.13,CS/BX,Big Block/King Size
CARDAMOM BLACK WHOLE/POD INDIA,,1 / 12 OZ,$24.00,CS,PANTRY
CARDAMOM GREEN WHOLE/POD GUATEMALA,,1 / 14 OZ,$35.59,CS,PANTRY
CARDAMOM GROUND BLACK EXTRA FANCY,,1 / 16 OZ,$36.66,CS,PANTRY
Carmex Squeeze Tube Carded,20792554620011,24/6/.35 oz,$256.43/$10.68,CS/BX,Independent Items
Carrots Pickled,10074329123402,12/2.25 oz,$17.55,CS,Miscellaneous
Cashew Hunk Covered Chocolate,50850180006850,6/10/1 oz,$106.60/$17.77,CS/BX,Snacks
Cashew Macadamia Van Tangerine,10848996111112,12/9/1.5 oz,$162.45/$13.54,CS/BX,Nuts
Cashew Macadmia Glaze Vanilla,10893869000031,6/4 oz,$26.44,CS,Nuts
Cashew Salted Caramel Dipped,10851562008419,10/3.5 oz,$41.02,CS,Nuts
Cashew Salted Caramel Dipped,10851562008419,10/3.5 oz,$40.16,CS,Nuts
Cashew Van Tangerine Macadamia,10893869000154,18/1.5 oz,$27.66,CS,Nuts
Cashew Van Tangerine Macadamia,10893869000154,18/1.5 oz,$27.08,CS,Nuts
Cashew W Pomegranate Vanilla,00893869005176,6/4 oz,$26.44,CS,Nuts
Cashews Cinnamon Sweet   Slty,10850034219650,10/4 oz,$41.34,CS,Nuts
Cashews Honey Roasted RTL,10029000074498,12/3 oz,$23.45,CS,Nuts
Cashews Honey Roasted Tube,10029000075396,6/18/1.5 oz,$121.52/$20.25,CS/BX,Nuts
Cashews Pomegranate Van Glz Mx,20893869003282,18/1.5 oz,$27.66,CS,Nuts
Cashews Pomegranate Van Glz Mx,20893869003282,18/1.5 oz,$27.08,CS,Nuts
Cashews Salted,10077034089803,100/1 oz,$75.80,CS,Nuts
Cashews Salted RTL,10029000074368,12/3 oz,$23.45,CS,Nuts
Cashews Salted Tube,10029000075389,6/18/1.5 oz,$121.52/$20.25,CS/BX,Nuts
Cashews Unsalted,10077034084884,12/3 oz,$38.37,CS,Nuts
Cashews w Pomegranate Vanilla,10848996000270,12/9/1.5 oz,$162.45/$13.54,CS/BX,Nuts
Cashews Whole,00028400077002,6/8/2.25 oz,$103.28/$17.21,CS/BX,Nuts
CEREAL APPLE JACKS,00038000029912,4/31 OZ,$51.84,CS,BULK
Cereal Apple Jacks Cup,00038000124693,10/6/1.5 oz,$82.71/$8.27,CS/BX,Cereal
Cereal Apple Jacks Original,00041192100369,18/8.9 oz,$99.32,CS,Cereal
CEREAL ASSORTED ADULT CUP,10016000310794,1/60 EA,$74.20,CS,SINGLE SERVE
CEREAL ASSORTED CLASSIC PK CP,00038000126093,60/EA,$72.50,CS,SINGLE SERVE
CEREAL ASSORTED FAMILY PACK,00038000220555,72/INDIV,$56.63,CS,SINGLE SERVE
CEREAL ASSORTED GOODNESS CUP,10016000311548,1/60 CT,$77.05,CS,PACKAGES
Cereal Assorted In A Cup,00038000126093,60/1.25-2.1oz,$79.77,CS,Cereal
CEREAL ASSORTED PACK  CUP,10016000141510,60/1.9ZAV,$74.20,CS,SINGLE SERVE
CEREAL ASSORTED WELLNESS CUP,00038000183157,60/EA,$73.85,CS,SINGLE SERVE
Cereal Bar Apple Cinnamon LF,00038000356452,3/16/1.3 oz,$35.25/$11.75,CS/BX,Granola Bars
Cereal Bar Apple Cinnamon LF,00038000356452,16/1.3 oz,$12.00,BX,Granola Bars
Cereal Bar Strwbry Tff,00038000359453,16/1.3 oz,$12.00,BX,Granola Bars
Cereal Bar Strwbry Tff,00038000359453,3/16/1.3 oz,$35.25/$11.75,CS/BX,Granola Bars
CEREAL CAP N CRUNCH,10030000431402,4/34 OZ,$41.27,CS,BULK
CEREAL CHEERIOS GLTN FR,10016000487724,14/12 OZ,$75.07,CS,SINGLE SERVE
CEREAL CHEERIOS GLTN FR BLKPK,10016000119779,4/29OZ,$48.38,CS,BULK
CEREAL CHEERIOS HNY NUT GLTN F,10016000119885,4/39 OZ,$63.41,CS,BULK
Cereal Choc Peanut Butter,10850017468693,2/12/1.27 oz,$34.17/$17.09,CS/BX,Cereal
CEREAL CINN TST 25% LESS SGR,10016000148861,60/2 OZ,$70.69,CS,SINGLE SERVE
CEREAL CINN TST CRUN BULKPAK,10016000118130,4/45OZ,$63.46,CS,BULK
CEREAL CINN TST RDUC SUG BWLPK,10016000294445,96/1 OZ,$51.49,CS,SINGLE SERVE
Cereal Cinnamon Chex,10016000148830,60/2 oz,$76.29,CS,Cereal
Cereal Cinnamon Toast,10850017468723,2/12/1.27 oz,$41.36/$20.68,CS/BX,Cereal
Cereal Cinnamon Toast Cup,10016000138978,10/6/2.01 oz,$76.29/$7.63,CS/BX,Cereal
CEREAL CINNAMON TST CRUN BWLPK,10016000118154,96/1 OZ,$51.49,CS,SINGLE SERVE
Cereal Cocoa Krispies Cup,00038000319662,10/6/2.3 oz,$82.71/$8.27,CS/BX,Cereal
Cereal Cocoa Puffs 25 Less Sug,10016000148854,60/2 oz,$76.29,CS,Cereal
CEREAL COCOA PUFFS BULKPAK,10016000119991,4/35 OZ,$57.10,CS,BULK
CEREAL COCOA PUFFS BWLPK 25%LS,10016000148854,60/2 OZ,$70.69,CS,BULK
CEREAL CORN CHEX BLUEBERRY GF,10016000172620,60/2 OZ,$70.69,CS,SINGLE SERVE
CEREAL CORN CHEX GLTN FR BLKPK,10016000133263,4/33OZ,$55.31,CS,BULK
CEREAL CORN FLAKES,00038000001918,4/26OZ,$25.75,CS,BULK
CEREAL CORN FLAKES BWLPK,00038000001963,96/3/4 OZ,$48.40,CS,SINGLE SERVE
CEREAL CORN GLUTEN FREE,10016000487823,8/12 OZ,$66.59,CS,PACKAGES
CEREAL CREAM OF WHEAT 2.5 MIN,10019320013796,12/28 OZ,$62.93,CS,PACKAGES
Cereal Cup Cap n Crnch,00030000579053,12/1.51 oz,$15.27,CS,Cereal
Cereal Cups Honey Nut Cheerios,10016000148823,60/2 oz,$76.29,CS,Cereal
Cereal Froot Loops,00038000308796,6/6/2 oz,$63.71,CS,Cereal
Cereal Froot Loops Cup,00038000124655,10/6/1.5 oz,$82.71/$8.27,CS/BX,Cereal
CEREAL FROOT LOOPS INDIV BOX,00038000219733,70/.95 OZ,$47.63,CS,SINGLE SERVE
CEREAL FROSTED FLAKE BWLPK,00038000015960,96/1 OZ,$48.40,CS,SINGLE SERVE
CEREAL FROSTED FLAKES,00038000015915,4/40 OZ,$49.68,CS,BULK
Cereal Frosted Flakes Cup,00038000124686,10/6/2.1 oz,$82.71/$8.27,CS/BX,Cereal
CEREAL FROSTED FLAKES INDIV BX,00038000219627,70/1.20OZ,$46.58,CS,SINGLE SERVE
Cereal Frosted Flakes Original,00041192100420,18/12 oz,$99.32,CS,Cereal
CEREAL FRUITY PEBBLES,10884912129748,12/15OZ,$71.68,CS,PACKAGES
Cereal Fruity Snack Keto,10850017468709,2/12/1.27 oz,$34.17/$17.09,CS/BX,Snack Mixes
CEREAL GOLDEN GRAHAM BULKPAK,10016000119892,4/43.5OZ,$63.46,CS,BULK
CEREAL GRANOLA FRUIT BULKPAK,10016000119878,4/50OZ,$64.56,CS,BULK
CEREAL GRANOLA OAT N HNY BLKPK,10021908127726,4/44 OZ,$64.52,CS,BULK
CEREAL GRANOLA OATS AND HNY,10016000233369,4/50 OZ,$68.24,CS,BULK
CEREAL GRANOLA OATSN HNY BLKPK,10016000271118,4/50OZ,$68.25,CS,BULK
CEREAL GRANOLA W/RAISINS LFAT,00038000220135,70/2.22OZ,$55.91,CS,SINGLE SERVE
Cereal Honey Nut Cheerios,10016000124797,12/10.8 oz,$66.24/$5.52,CS/BX,Cereal
Cereal Honey Nut Cheerios Cup,10016000138985,10/6/1.83 oz,$76.29/$7.63,CS/BX,Cereal
CEREAL HOT GRITS OLD FSHN,10030000573775,8/5 LB,$39.85,CS,BULK
CEREAL HOT GRITS QUICK,00030000043783,8/5LB,$39.85,CS,BAKE NEEDS-MISC
CEREAL HOT GRITS QUICK HOMINY,00030000041604,12/24OZ,$31.60,CS,PACKAGES
CEREAL HOT GRITS QUICK INSTANT,00030000041383,8/36 OZ,$53.35,CS,PACKAGES
CEREAL HOT OAT INST LOOSE PK,10030000436612,48/1OZ,$16.36,CS,SINGLE SERVE
CEREAL HOT OAT KETTLE HEARTY,10030000432690,12/47 OZ,$70.73,CS,PACKAGES
CEREAL HOT OAT OLD FASHIONED,10030000432935,12/42 OZ,$63.34,CS,PACKAGES
CEREAL HOT OAT QUICK,10030000432850,12/42OZ,$63.34,CS,PACKAGES
CEREAL HOT OATMEAL VARIETY,00030000316825,64/.98 OZ,$27.77,CS,SINGLE SERVE
CEREAL KIX BULKPAK,10016000119656,4/25 OZ,$50.64,CS,BULK
Cereal Luck Charms Cup,10016000138992,10/6/1.73 oz,$76.29/$7.63,CS/BX,Cereal
CEREAL LUCKY CHARM GLTN FR BLK,10016000119984,4/35OZ,$59.20,CS,BULK
CEREAL LUCKY CHARM GLTNFR BWL,10016000319179,96/1 OZ,$51.49,CS,SINGLE SERVE
CEREAL MULTI-GRAIN CHOC KRAVE,00038000720109,4/35 OZ,$59.85,CS,BULK
CEREAL OATMEAL MAPLE BRN SUG,00030000319710,24/1.69OZ,$30.59,CS,SINGLE SERVE
CEREAL RAISIN BRAN,00038000008917,4/56 OZ,$47.31,CS,BULK
CEREAL RAISIN BRAN BWLPK,00038000008962,96/1.25OZ,$48.40,CS,SINGLE SERVE
Cereal Raisin Bran Crunch,00041192102066,10/15.4 oz,$52.71/$5.27,CS/BX,Cereal
Cereal Raisin Bran Crunch Cup,00038000124747,10/6/2.8 oz,$82.71/$8.27,CS/BX,Cereal
CEREAL RAISIN BRAN INDIV BOX,00038000219429,70/1.52OZ,$46.58,CS,SINGLE SERVE
Cereal Reeses Peanut Butter,10016000122229,12/11.5 oz,$66.24/$5.52,CS/BX,Cereal
CEREAL RICE CHEX GLTN FR BLKPK,10016000133256,4/33 OZ,$57.10,CS,BULK
CEREAL RICE KRISPIES,00038000005916,4/27OZ,$33.00,CS,BULK
CEREAL RICE KRISPIES BWLPK,00038000005961,96/5/8 OZ,$48.40,CS,SINGLE SERVE
CEREAL SPECIAL K,00038000016912,4/2 LB,$50.63,CS,BULK
CEREAL SPECIAL K BWLPK,00038000016967,96/5/8 OZ,$49.38,CS,SINGLE SERVE
CEREAL SPECIAL K INDIV BOX,00038000219689,70/.81 OZ,$49.72,CS,SINGLE SERVE
CEREAL SPECIAL K W/RED BERRIES,00038000181665,4/44 OZ,$83.98,CS,BULK
CEREAL TOTAL RSN BRAN BULK PAK,10016000116631,4/56 OZ,$67.95,CS,BULK
Cereal Trix,10016000275321,12/10.7 oz,$59.83/$4.99,CS/BX,Cereal
CEREAL TRIX,10016000275321,12/10.7OZ,$72.97,CS,PACKAGES
CEREAL TRIX BULKPAK,10016000119632,4/32 OZ,$54.04,CS,BULK
CEREAL TRIX BWLPK 25% LESS SGR,10016000319223,96/1 OZ,$51.49,CS,SINGLE SERVE
Chai Latte K cup,10099555068051,4/24 ct,$74.51,CS,Single Cup (ex:Kcup)
Cheese Ball Cheddar,10854934004934,24/1 oz,$27.00,CS,Bagged Vend Size
CHEESE BLUE STUFFED OLIVES,70000000000009,2/30 CT,$35.59,CS,CHEESE MISC
CHEESE DIP NACHO CUP TOSTITOS,00028400479035,30/3.625Z,$38.98,CS,MISC.
CHEESE HOT AND EASY,543927,4-140OZ,$73.71,cs,
CHEESE PARM GRTD DRY PKT USA,10734730561513,200/3.5GRM,$14.80,CS,PARM/ROM/ASIAGO
CHEESE PARMESAN GRATED 100%,10840370900756,200/6 GRAM,$24.64,CS,MISC.
Cheese Parmesan Grated Packet,00806795042665,200/3.5 gm,$20.60,CS,General Grocery
Cheese Puffs Aged White Ched,10015665601049,24/1 oz,$24.45,CS,Bagged Vend Size
CHEESE QUESO BRAVO DIP BAG WHT,10034500482384,6/5LB,$93.52,CS,LOAF
Cheese Stick Colby Jack,10041716125738,4/24/.833 oz,$43.53/$10.88,CS/BX,Dairy(Cheese & Butr)
Cheese Sticks Colby   Mont Jck,00021000056637,2/14/2 oz,$37.40,CS,Lunchables/Snacks
Cheese Sticks Mild Cheddar,00021000056620,2/14/2 oz,$37.40,CS,Lunchables/Snacks
Cheese String Mozzar Organic,10742365005944,2/24/1 oz,$46.05/$23.03,CS/BX,Snacks
Cheese Stringles Mozzarella,20093966000058,4/24/1 oz,,CS,Miscellaneous
Cheeseburger Bites,10717854131091,6/16 oz,$19.56,CS,Miscellaneous
CHEESEBURGER MINI BLACK ANGUS K501,00745378501000,96 / 1.5 OZ,$188.66,CS,PREPARED FOODS
CHEESECAKE MIX,10043000826208,6/4LB,$88.76,CS,BAKE NEEDS-MISC
Cheesecake Whipped,10041458548918,12/5.4 oz,$37.65,CS,Miscellaneous
Cheesit Snpd SourCream   Onion,00024100120758,60/1.5 oz,$37.67,CS,Bagged Vend Size
Cheesit Snpd SourCream   Onion,00024100120758,60/1.5 oz,$38.48,CS,Bagged Vend Size
Cheetos Cheddar Minis,00028400758789,12/1.5 oz,$22.39,CS,Bagged Vend Size
Cheetos Cheese Crunchy Hot XVL,00028400361347,32/2.75 oz,$44.67/$1.40,CS/BX,Bulk Snacks
Cheetos Cheese Crunchy XVL,00028400361316,32/2.75 oz,$44.67/$1.40,CS/BX,Bulk Snacks
Cheetos Chili Cheese Fantastix,00028400360982,104/1 oz,$49.25,CS,Bagged Vend Size
Cheetos Crunchy,00028400324199,104/1 oz,$49.25,CS,Bagged Vend Size
Cheetos Crunchy Bulk,00028400158640,6/16 oz,$21.02,CS,Bulk Snacks
Cheetos Crunchy Hot,00028400326278,50/1 oz,$22.02,CS,Large Single Serve
Cheetos Crunchy Hot Limon XVL,00028400361354,32/2.75 oz,$44.67,CS,Bulk Snacks
Cheetos Crunchy JalpnoChdr LSS,00028400443678,64/2 oz,$47.69,CS,Large Single Serve
Cheetos Crunchy LSS,00028400443661,64/2 oz,$47.69,CS,Large Single Serve
Cheetos Fantastix Ranch Corn,00028400749930,104/.90 oz,$49.25,CS,Bagged Vend Size
Cheetos Flamin Hot,00028400125918,6/16 oz,$21.02,CS,Bagged Vend Size
Cheetos Flamin Hot Limon LSS,00028400443692,64/2 oz,$47.69,CS,Large Single Serve
Cheetos Flamin Hot LSS,00028400443685,64/2 oz,$47.69,CS,Large Single Serve
Cheetos Hot Bak Lmon Whle Gran,00028400528894,104/0.875 oz,$49.25,CS,Bagged Vend Size
Cheetos Hot Fantastix,00028400435789,104/1 oz,$49.25,CS,Bagged Vend Size
Cheetos Jalapeno Cheddar XVL,00028400753562,32/2.75 oz,$44.67,CS,Bulk Snacks
Cheetos Jumbo Puffs XVL,00028400361231,24/2.125 oz,$33.50/$1.40,CS/BX,Bulk Snacks
Cheetos Oven Baked Crunchy WG,00028400629331,104/.875 oz,$49.25,CS,Bagged Vend Size
Cheetos Oven Baked Hot Crunchy,00028400629843,104/.875 oz,$49.25,CS,Bagged Vend Size
Cheetos Puff Simply White Ched,00028400058193,64/1.25 oz,$47.69,CS,Large Single Serve
Cheetos Puffs Jumbo,00028400674379,88/.875 oz,$41.67,CS,Bagged Vend Size
Cheetos Puffs LSS,00028400453011,64/1.375 oz,$47.69,CS,Large Single Serve
Cheetos Puffs WG Reduced Fat,00028400219105,72/.7 oz,$34.10,CS,Bagged Vend Size
Cheez It Cheddar Ranch Grooves,00024100113941,6/6 oz,$17.77,CS,Crackers
Cheez It Cheddar Sour Cream,00024100114603,6/2.2 oz,$10.09,CS,Crackers
Cheez It Cheddar Sour Cream,00024100114603,6/2.2 oz,$9.88,CS,Crackers
Cheez it Crunch Kick n Nacho,00024100126477,6/2.3 oz,$9.88,CS,Crackers
Cheez It Double Cheese Snapd,00024100114221,6/2.2 oz,$10.09,CS,Crackers
Cheez It Double Cheese Snapd,00024100114221,6/2.2 oz,$9.88,CS,Crackers
Cheez It Douz Bacon   Cheddar,00024100110896,6/4.3 oz,$10.09,CS,Snacks
Cheez It Extra Cheesy,00024100117710,6/3 oz,$7.62,BX,Crackers
Cheez It Extra Toasty,00024100117918,6/7 oz,$15.71,CS,Snacks
Cheez It Mix Classic Snack,00024100109869,8/6 oz,$20.94,CS,Snack Mixes
Cheez It Toasty Extra,00024100116249,6/3 oz,$7.62,BX,Crackers
Cheez It White Cheddar Grooves,00024100113965,6/6 oz,$17.77,CS,Crackers
CheezIt 4 Flavor Assorted,00024100123810,36/36 ct,$60.55,CS,Miscellaneous
CheezIt Puffd Cheddar,00024100000227,6/3 oz,$10.09,CS,Crackers
CheezIt Puffd Cheddar,00024100000227,6/3 oz,$9.88,CS,Crackers
CheezIt Puffd White Cheddar,00024100000241,6/3 oz,$10.09,CS,Crackers
